[2026-02-25T00:00:00.000Z] [INFO] Access log initialized
[2026-02-25T13:01:05.756Z] GET / | Status: 304 | Duration: 24ms | IP: ::1 | User: anonymous
[2026-02-28T01:57:12.873Z] GET /admin/api/stats | Status: 304 | Duration: 56ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:57:12.891Z] GET /admin/api/faqs | Status: 304 | Duration: 57ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:57:12.931Z] GET /admin/api/settings | Status: 200 | Duration: 5ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:57:17.900Z] GET /admin/api/settings | Status: 304 | Duration: 13ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:57:52.848Z] GET /admin/api/stats | Status: 304 | Duration: 43ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:16.040Z] GET /admin/api/settings | Status: 304 | Duration: 5ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:40.759Z] GET /admin/portal | Status: 200 | Duration: 35ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:40.863Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T01:58:40.882Z] GET /media/logo.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T01:58:40.885Z] GET /media/world.png | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-28T01:58:40.898Z] GET /media/whatsapp.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:58:40.901Z] GET /media/twitter.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T01:58:40.906Z] GET /media/facebook.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T01:58:40.907Z] GET /media/instagram.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T01:58:40.945Z] GET /admin/api/users | Status: 304 | Duration: 17ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:40.966Z] GET /admin/api/requests | Status: 304 | Duration: 24ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:40.975Z] GET /admin/api/faqs | Status: 304 | Duration: 26ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:40.983Z] GET /admin/api/tickets | Status: 304 | Duration: 40ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:40.995Z] GET /admin/api/stats | Status: 304 | Duration: 68ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:41.049Z] GET /admin/api/settings | Status: 304 | Duration: 4ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T01:58:59.180Z] GET /admin/api/settings | Status: 304 | Duration: 13ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:07:09.595Z] GET /admin/api/settings | Status: 304 | Duration: 59ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:07:21.939Z] GET /admin/api/stats | Status: 304 | Duration: 42ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:11.287Z] GET /admin/portal | Status: 200 | Duration: 118ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:11.401Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 21ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:11.408Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:11.412Z] GET /media/world.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:11.418Z] GET /media/whatsapp.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:11.434Z] GET /media/facebook.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:11.436Z] GET /media/twitter.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:11.450Z] GET /media/instagram.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:11.540Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:11.545Z] GET /admin/api/users | Status: 304 | Duration: 43ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:11.550Z] GET /admin/api/requests | Status: 304 | Duration: 51ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:11.548Z] GET /admin/api/faqs | Status: 304 | Duration: 25ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:11.551Z] GET /admin/api/tickets | Status: 304 | Duration: 29ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:11.574Z] GET /admin/api/stats | Status: 304 | Duration: 76ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:11.620Z] GET /admin/api/settings | Status: 304 | Duration: 2ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:18.411Z] POST /admin/api/tickets/0df798bb-5c01-45fe-af08-740512c6f9c8/status | Status: 200 | Duration: 52ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:31.235Z] POST /admin/api/tickets/0df798bb-5c01-45fe-af08-740512c6f9c8/reply | Status: 500 | Duration: 19ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:35.304Z] POST /admin/api/tickets/0df798bb-5c01-45fe-af08-740512c6f9c8/reply | Status: 500 | Duration: 10ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:11:39.442Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T02:11:39.466Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 11ms | IP: ::1 | User: anonymous
[2026-02-28T02:13:10.772Z] POST /admin/api/tickets/0df798bb-5c01-45fe-af08-740512c6f9c8/reply | Status: 500 | Duration: 166ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:14:54.446Z] POST /admin/api/tickets/0df798bb-5c01-45fe-af08-740512c6f9c8/reply | Status: 500 | Duration: 142ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:15:12.316Z] GET /admin/portal | Status: 304 | Duration: 43ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:15:12.450Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 25ms | IP: ::1 | User: anonymous
[2026-02-28T02:15:12.461Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 38ms | IP: ::1 | User: anonymous
[2026-02-28T02:15:12.484Z] GET /media/world.png | Status: 304 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-28T02:15:12.491Z] GET /media/logo.png | Status: 304 | Duration: 12ms | IP: ::1 | User: anonymous
[2026-02-28T02:15:12.560Z] GET /media/whatsapp.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T02:15:12.583Z] GET /media/twitter.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T02:15:12.602Z] GET /media/facebook.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T02:15:12.607Z] GET /media/instagram.png | Status: 304 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-28T02:15:12.824Z] GET /admin/api/requests | Status: 304 | Duration: 42ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:15:12.843Z] GET /admin/api/stats | Status: 200 | Duration: 63ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:15:12.829Z] GET /admin/api/faqs | Status: 304 | Duration: 24ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:15:12.837Z] GET /admin/api/users | Status: 304 | Duration: 55ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:15:12.851Z] GET /admin/api/tickets | Status: 200 | Duration: 67ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:15:12.990Z] GET /admin/api/settings | Status: 304 | Duration: 4ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:15:41.809Z] POST /admin/api/tickets/0df798bb-5c01-45fe-af08-740512c6f9c8/reply | Status: 500 | Duration: 29ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:16:14.161Z] GET /admin/portal?t=1772244900000 | Status: 200 | Duration: 28ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:16:14.290Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:14.292Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:14.317Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:14.320Z] GET /media/world.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:14.337Z] GET /media/whatsapp.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:14.340Z] GET /media/twitter.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:14.374Z] GET /media/facebook.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:14.377Z] GET /media/instagram.png | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:14.441Z] GET /admin/api/requests | Status: 304 | Duration: 11ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:16:14.437Z] GET /admin/api/users | Status: 304 | Duration: 16ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:16:14.445Z] GET /admin/api/tickets | Status: 304 | Duration: 14ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:16:14.452Z] GET /admin/api/stats | Status: 304 | Duration: 34ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:16:14.457Z] GET /admin/api/faqs | Status: 304 | Duration: 13ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:16:14.567Z] GET /admin/api/settings | Status: 304 | Duration: 8ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:16:54.074Z] GET /auth/logout | Status: 302 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.107Z] GET / | Status: 304 | Duration: 13ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.176Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.183Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.189Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.194Z] GET /media/world.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.199Z] GET /media/electrocardiogram-monitor.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.201Z] GET /media/doctor-using-mobile-phone-contact-260nw-524089942.jpg | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.205Z] GET /media/medical-appointment.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.209Z] GET /media/health-report.png | Status: 304 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.222Z] GET /media/doctor-patient.png | Status: 404 | Duration: 14ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.250Z] GET /media/whatsapp.png | Status: 304 | Duration: 38ms | IP: ::1 | User: anonymous
[2026-02-28T02:16:54.320Z] GET /vendor/fontawesome/webfonts/fa-brands-400.woff2 | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:01.936Z] GET /auth/login | Status: 200 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:02.030Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 7ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:02.037Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:02.043Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:02.087Z] GET /vendor/fontawesome/webfonts/fa-regular-400.woff2 | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.485Z] POST /auth/login | Status: 302 | Duration: 88ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.506Z] GET /admin/dashboard | Status: 200 | Duration: 13ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:13.555Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.560Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.572Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.577Z] GET /media/world.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.610Z] GET /media/whatsapp.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.611Z] GET /media/twitter.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.617Z] GET /media/facebook.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.619Z] GET /media/instagram.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:17:13.702Z] GET /admin/api/requests | Status: 304 | Duration: 13ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:13.709Z] GET /admin/api/users | Status: 304 | Duration: 25ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:13.718Z] GET /admin/api/stats | Status: 304 | Duration: 34ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:13.733Z] GET /admin/api/tickets | Status: 304 | Duration: 40ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:13.755Z] GET /admin/api/faqs | Status: 304 | Duration: 24ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:13.831Z] GET /admin/api/settings | Status: 304 | Duration: 2ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:27.897Z] GET /admin/api/stats | Status: 304 | Duration: 32ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:47.385Z] POST /admin/api/tickets/0df798bb-5c01-45fe-af08-740512c6f9c8/reply | Status: 200 | Duration: 139ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:17:47.470Z] GET /admin/api/tickets | Status: 200 | Duration: 16ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:18:05.589Z] GET /admin/api/stats | Status: 304 | Duration: 30ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:18:49.708Z] GET /admin/portal | Status: 304 | Duration: 21ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:18:49.749Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 4ms | IP: ::1 | User: anonymous
[2026-02-28T02:18:49.760Z] GET /media/logo.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:18:49.771Z] GET /media/world.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T02:18:49.774Z] GET /media/whatsapp.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:18:49.780Z] GET /media/twitter.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:18:49.784Z] GET /media/facebook.png | Status: 304 | Duration: 5ms | IP: ::1 | User: anonymous
[2026-02-28T02:18:49.787Z] GET /media/instagram.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:18:49.839Z] GET /admin/api/users | Status: 304 | Duration: 27ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:18:49.842Z] GET /admin/api/requests | Status: 304 | Duration: 17ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:18:49.844Z] GET /admin/api/tickets | Status: 304 | Duration: 18ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:18:49.851Z] GET /admin/api/stats | Status: 304 | Duration: 40ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:18:49.846Z] GET /admin/api/faqs | Status: 304 | Duration: 20ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:18:49.887Z] GET /admin/api/settings | Status: 304 | Duration: 3ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:23:51.907Z] PUT /admin/api/users/222b6328-090b-42c0-a7ed-51f230a45df9 | Status: 200 | Duration: 43ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:23:51.947Z] GET /admin/api/stats | Status: 304 | Duration: 32ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:25:48.170Z] GET /admin/portal | Status: 304 | Duration: 20ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:25:48.237Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:48.241Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:48.245Z] GET /media/world.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:48.249Z] GET /media/whatsapp.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:48.258Z] GET /media/twitter.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:48.260Z] GET /media/facebook.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:48.269Z] GET /media/instagram.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:48.294Z] GET /admin/api/tickets | Status: 304 | Duration: 8ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:25:48.296Z] GET /admin/api/faqs | Status: 304 | Duration: 6ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:25:48.303Z] GET /admin/api/requests | Status: 304 | Duration: 17ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:25:48.306Z] GET /admin/api/users | Status: 304 | Duration: 23ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:25:48.308Z] GET /admin/api/stats | Status: 304 | Duration: 26ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:25:48.340Z] GET /media/logo.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:48.373Z] GET /admin/api/settings | Status: 304 | Duration: 6ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:25:55.860Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:25:55.877Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 9ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.774Z] GET /admin/portal | Status: 200 | Duration: 13ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:26:46.791Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.797Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.798Z] GET /media/world.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.817Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 8ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.845Z] GET /media/whatsapp.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.847Z] GET /media/twitter.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.863Z] GET /media/facebook.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.865Z] GET /media/instagram.png | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.908Z] GET /admin/api/users | Status: 304 | Duration: 15ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:26:46.914Z] GET /admin/api/requests | Status: 304 | Duration: 16ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:26:46.918Z] GET /admin/api/faqs | Status: 304 | Duration: 17ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:26:46.926Z] GET /admin/api/tickets | Status: 304 | Duration: 25ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:26:46.947Z] GET /admin/api/stats | Status: 304 | Duration: 55ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:26:46.956Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:26:46.997Z] GET /admin/api/settings | Status: 304 | Duration: 1ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:00.195Z] DELETE /admin/api/users/222b6328-090b-42c0-a7ed-51f230a45df9 | Status: 200 | Duration: 58ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:00.217Z] GET /admin/api/stats | Status: 200 | Duration: 17ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:25.252Z] GET /admin/reports/system/download | Status: 200 | Duration: 122ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:30.843Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:30.860Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:33.137Z] GET /admin/reports/system/download | Status: 200 | Duration: 24ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:52.233Z] GET /admin/reports/system/download | Status: 200 | Duration: 15ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:56.502Z] GET /admin/portal | Status: 304 | Duration: 6ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:56.522Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.549Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 6ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.552Z] GET /media/world.png | Status: 304 | Duration: 16ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.551Z] GET /media/logo.png | Status: 304 | Duration: 15ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.570Z] GET /media/whatsapp.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.572Z] GET /media/twitter.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.584Z] GET /media/facebook.png | Status: 304 | Duration: 0ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.586Z] GET /media/instagram.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.621Z] GET /admin/api/users | Status: 200 | Duration: 10ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:56.639Z] GET /admin/api/stats | Status: 304 | Duration: 29ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:56.641Z] GET /admin/api/requests | Status: 304 | Duration: 22ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:56.652Z] GET /admin/api/tickets | Status: 304 | Duration: 32ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:56.656Z] GET /admin/api/faqs | Status: 304 | Duration: 28ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:27:56.673Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:27:56.702Z] GET /admin/api/settings | Status: 304 | Duration: 2ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:28:03.235Z] GET /admin/reports/system/download | Status: 200 | Duration: 13ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:28:21.526Z] GET /admin/reports/system/download | Status: 200 | Duration: 17ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:05.167Z] GET /admin/api/users/export | Status: 200 | Duration: 7ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:15.071Z] GET /admin/reports/system/download | Status: 200 | Duration: 18ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:34.588Z] GET /admin/reports/system/download | Status: 200 | Duration: 10ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:39.529Z] GET /admin/reports/system/download | Status: 200 | Duration: 15ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:41.919Z] GET /admin/reports/system/download | Status: 200 | Duration: 36ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:59.088Z] GET /admin/portal | Status: 200 | Duration: 16ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:59.109Z] GET /vendor/fontawesome/css/all.min.css | Status: 304 | Duration: 3ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.115Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.119Z] GET /media/world.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.133Z] GET /.well-known/appspecific/com.chrome.devtools.json | Status: 404 | Duration: 12ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.136Z] GET /media/whatsapp.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.165Z] GET /media/twitter.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.167Z] GET /media/facebook.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.180Z] GET /media/instagram.png | Status: 304 | Duration: 1ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.217Z] GET /admin/api/users | Status: 304 | Duration: 15ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:59.219Z] GET /admin/api/requests | Status: 304 | Duration: 11ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:59.225Z] GET /admin/api/stats | Status: 304 | Duration: 24ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:59.230Z] GET /admin/api/tickets | Status: 304 | Duration: 22ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:59.238Z] GET /admin/api/faqs | Status: 304 | Duration: 26ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:29:59.251Z] GET /media/logo.png | Status: 304 | Duration: 2ms | IP: ::1 | User: anonymous
[2026-02-28T02:29:59.303Z] GET /admin/api/settings | Status: 304 | Duration: 3ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:30:05.753Z] GET /admin/reports/system/download | Status: 200 | Duration: 17ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:30:28.516Z] POST /admin/api/tickets | Status: 404 | Duration: 7ms | IP: ::1 | User: admin@medipoint.com
[2026-02-28T02:30:32.560Z] POST /admin/api/tickets | Status: 404 | Duration: 3ms | IP: ::1 | User: admin@medipoint.com
